Sample,Rep,lLR,Eff,Pr,St,NC,TC,TotDNA,amtDNA,C1,C2,C3,C4,D1,D2,D3,D4,CSF1PO,D13S317,D16S539,D18S51,D19S433,D21S11,D2S1338,D3S1358,D5S818,D7S820,D8S1179,FGA,TH01,TPOX,VWA
509,4,8.14,0.424,likeLTD,Absent,3,B,500,100,E,C,B,NA,2,2,1,NA,-0.0328,1.06,-0.096,1.04,0.299,1.72,0.837,0.563,-0.223,-0.0825,0.523,0.737,0.458,0.589,0.752
509,4,7.711025628,0.402,EFM,Absent,3,B,500,100,E,C,B,NA,2,2,1,NA,-0.023646213,1.224634452,0.039666074,0.8745854,0.242434731,1.531983328,0.772308234,0.439627593,-0.151188645,0.223462785,0.520788872,0.549846963,0.293854688,0.553336048,0.619331319
510,5,7.996108091,0.416,EFM,Absent,3,B,500,100,E,C,B,NA,2,2,1,NA,0.144277879,1.3434146,0.135292685,0.934329275,0.251909807,1.497787645,0.691897317,0.458814812,0.008097969,0.075606869,0.333350345,0.604131191,0.255326921,0.628480408,0.633390368
510,5,7.496130725,0.39,EFM,Present,3,B,500,100,E,C,B,NA,2,2,1,NA,0.156550172,1.285956656,0.204023506,0.865559771,0.318931513,1.647914307,0.800852272,0.286571018,0.045177082,-0.07556221,0.104993538,0.609782719,0.296071182,0.296739239,0.65256996
510,5,8.64,0.45,likeLTD,Present,3,B,500,100,E,C,B,NA,2,2,1,NA,0.223,1.74,0.255,1.11,0.821,1.56,0.706,0.518,0.159,-1.53,0.286,0.952,0.262,0.892,0.691
510,5,9.07,0.472,likeLTD,Absent,3,B,500,100,E,C,B,NA,2,2,1,NA,0.24,1.85,0.273,1.09,0.392,1.64,0.986,0.755,-0.478,-0.384,0.25,0.759,0.396,0.624,0.683
511,1,6.818832262,0.355,EFM,Absent,3,B,500,200,C,B,H,NA,2,2,1,NA,0.09494556,1.303416298,0.111208045,0.003291858,0.174871121,1.52079762,0.990928756,0.68407888,0.186479288,0.289631582,-0.15932144,0.205087913,0.167095104,0.596936629,0.649385046
511,1,9.69,0.505,likeLTD,Absent,3,B,500,200,C,B,H,NA,2,2,1,NA,0.149,1.42,0.314,0.395,0.414,2.08,1.18,1.16,-0.187,0.56,0.503,-0.0521,0.823,0.506,0.421
511,1,0.356272823,0.0186,EFM,Present,3,B,500,200,C,B,H,NA,2,2,1,NA,0.24431123799999999,-4.573513746,0.072006994,-0.165042007,-0.268394726,0.940465701,1.23778823,0.73138204,-0.082754906,0.069692435,0.293060937,0.756598431,0.620973886,0.374518283,0.105180034
511,1,1.7,0.0885,likeLTD,Present,3,B,500,200,C,B,H,NA,2,2,1,NA,0.291,-4.24,0.367,0.632,0.264,0.788,0.845,0.708,-0.0367,-0.735,0.524,0.907,0.34,0.834,0.22
512,2,6.90079665,0.359,EFM,Absent,3,B,500,200,C,B,H,NA,2,2,1,NA,-0.040322368,1.695269951,0.095694809,0.171846056,0.205890535,1.714865849,0.818494983,0.056948475,0.252939485,0.168636459,0.049126393,0.196564205,0.230726971,0.624693534,0.659421312
512,2,1.641462041,0.0855,EFM,Present,3,B,500,200,C,B,H,NA,2,2,1,NA,0.159750418,-4.25381843,0.007051476,-0.035095129,0.088153792,1.37683552,1.209397687,0.84208557,0.195771052,0.189071028,0.015724374,0.642832745,0.6059443,0.269620776,0.328136862
512,2,3.66,0.191,likeLTD,Present,3,B,500,200,C,B,H,NA,2,2,1,NA,0.266,-4.16,-0.0396,-0.0593,0.528,1.58,1.19,1.23,0.534,-0.421,0.414,1.05,0.737,0.61,0.194
512,2,10.5,0.547,likeLTD,Absent,3,B,500,200,C,B,H,NA,2,2,1,NA,0.312,2.22,0.133,0.372,0.445,2.27,1.1,0.561,0.00359,0.545,0.367,0.483,0.719,0.539,0.404
513,3,6.733312799,0.351,EFM,Absent,3,B,500,200,C,B,H,NA,2,2,1,NA,-0.008880861,1.252671814,0.062047309,0.389956796,-0.063563772,1.165758177,0.668744117,0.769332285,0.219472634,0.285042372,0.087475288,0.50514638,0.149386383,0.639072229,0.611651647
513,3,1.39466648,0.0726,EFM,Present,3,B,500,200,C,B,H,NA,2,2,1,NA,0.24043915,-3.869697545,0.092734864,-0.01872177,-0.099805868,0.896453204,1.120235432,0.709820363,0.130255614,0.32521822,0.013051188,0.575061795,0.457723836,0.561288234,0.260609763
513,3,1.89,0.0984,likeLTD,Present,3,B,500,200,C,B,H,NA,2,2,1,NA,0.38,-3.98,0.267,0.159,0.275,0.741,0.728,0.773,0.318,0.0734,0.255,0.599,0.405,0.455,0.448
513,3,8.82,0.459,likeLTD,Absent,3,B,500,200,C,B,H,NA,2,2,1,NA,0.382,1.67,0.254,0.38,-0.0677,1.7,1.51,0.615,0.231,0.645,-0.0382,0.365,-0.116,0.589,0.71
514,4,3.53,0.184,likeLTD,Present,3,B,500,200,C,B,H,NA,2,2,1,NA,-0.174,-2.62,0.506,-0.182,0.0816,0.677,1.6,0.105,0.428,-0.28,0.349,0.903,1.13,0.803,0.208
514,4,6.790066619,0.354,EFM,Absent,3,B,500,200,C,B,H,NA,2,2,1,NA,0.033209441,1.20627432,0.036826737,0.453900154,-0.007574212,1.226903516,0.522013877,0.745041874,0.234306821,0.283652825,0.204335588,0.434997161,0.141842479,0.664320912,0.610015126
514,4,1.754948437,0.0914,EFM,Present,3,B,500,200,C,B,H,NA,2,2,1,NA,0.106704983,-4.46724991,0.304548524,0.173942018,0.071337226,1.310194658,0.827385582,0.877401502,0.259108451,0.102141794,0.103558391,0.581974256,0.454824283,0.546935534,0.502141145
514,4,9.15,0.477,likeLTD,Absent,3,B,500,200,C,B,H,NA,2,2,1,NA,0.427,1.31,0.412,0.439,0.264,1.61,1.05,0.698,0.198,0.468,0.222,0.487,0.148,0.759,0.658
515,5,6.630779031,0.345,EFM,Absent,3,B,500,200,C,B,H,NA,2,2,1,NA,-0.056033463,1.229780435,0.183870986,0.36743947,0.010578102,1.221399752,0.674311952,0.587596801,0.266619044,0.274532259,0.058590018,0.386042336,0.086041619,0.70836506,0.631644661
515,5,9,0.469,likeLTD,Absent,3,B,500,200,C,B,H,NA,2,2,1,NA,0.257,1.5,0.263,0.314,0.346,1.5,1.11,0.366,0.173,0.592,0.342,0.608,0.0847,0.897,0.657
515,5,1.655786619,0.0862,EFM,Present,3,B,500,200,C,B,H,NA,2,2,1,NA,0.355604634,-4.820464214,0.179693472,0.155922675,-0.001997826,1.284333399,0.705599545,1.127313764,0.173362557,0.205987996,0.239126454,0.598071697,0.309261616,0.710474106,0.433496745
515,5,2.62,0.136,likeLTD,Present,3,B,500,200,C,B,H,NA,2,2,1,NA,0.611,-4.29,0.173,-0.201,0.66,1.16,0.297,0.726,0.666,-0.112,0.459,1.03,-0.339,1.19,0.583
526,1,8.468189337,0.441,EFM,Absent,3,B,500,50,E,C,B,NA,6,3,1,NA,-0.088038754,1.644528964,0.146084137,0.570907699,0.229661907,1.877325137,0.801670536,0.290097245,-0.003250864,0.339710206,0.494317965,0.704773914,0.174692684,0.640179244,0.645529316
526,1,7.32481716,0.382,EFM,Present,3,B,500,50,E,C,B,NA,6,3,1,NA,-0.043284666,1.372572377,0.308050645,0.363513686,0.227604726,1.688315171,0.883511582,0.163492275,-0.01671908,0.210885,0.383777139,0.723406033,0.154233945,0.435172557,0.47028577
526,1,9.24,0.481,likeLTD,Present,3,B,500,50,E,C,B,NA,6,3,1,NA,0.116,1.89,0.195,0.769,0.314,1.92,0.984,0.439,-0.0396,-0.608,0.555,1.06,0.404,0.635,0.609
526,1,9.59,0.499,likeLTD,Absent,3,B,500,50,E,C,B,NA,6,3,1,NA,0.157,1.82,0.125,0.903,0.358,2.08,0.805,0.373,-0.0317,-0.0577,0.733,0.898,0.164,0.538,0.731
527,2,8.151851335,0.425,EFM,Absent,3,B,500,50,E,C,B,NA,6,3,1,NA,0.008185822,1.423677533,0.09301546,0.9477676,0.221751204,1.590922635,0.37443976,0.381745573,-0.020411085,0.411125688,0.46327308,0.748866296,0.200068238,0.684035775,0.623387756
527,2,7.267642815,0.379,EFM,Present,3,B,500,50,E,C,B,NA,6,3,1,NA,0.01916334,1.438970348,0.345990379,0.73245685,0.207835516,1.708461566,0.165061215,0.105633758,0.083467259,0.435917457,0.383253884,0.645441988,0.188892976,0.236580209,0.570516072
527,2,9.14,0.476,likeLTD,Absent,3,B,500,50,E,C,B,NA,6,3,1,NA,0.196,1.41,0.133,1.07,0.225,1.67,0.871,0.621,-0.0988,0.278,0.6,0.825,0.175,0.625,0.538
527,2,8.7,0.453,likeLTD,Present,3,B,500,50,E,C,B,NA,6,3,1,NA,0.358,1.14,0.0137,1.11,0.498,1.68,0.65,0.487,0.0734,-0.402,0.506,0.948,0.385,0.604,0.649
528,3,9.34,0.486,likeLTD,Present,3,B,500,50,E,C,B,NA,6,3,1,NA,0.0839,2.22,0.0857,0.873,0.00713,1.91,0.924,1.2,-0.259,-0.304,0.914,0.738,0.11,0.408,0.434
528,3,7.438539722,0.387,EFM,Present,3,B,500,50,E,C,B,NA,6,3,1,NA,0.084848424,1.613198043,0.445664579,0.59508577,0.172213279,1.690984971,0.543240617,0.12293413,0.179287668,0.320815728,0.311830623,0.550910613,0.111610851,0.150305129,0.545609296
528,3,8.469034387,0.441,EFM,Absent,3,B,500,50,E,C,B,NA,6,3,1,NA,0.133545411,1.787186381,0.103656978,0.850970602,0.210925098,1.702562923,0.357532951,0.401276619,0.016421908,0.337107224,0.410673959,0.60465751,0.133952615,0.791413439,0.62715077
528,3,9.4,0.49,likeLTD,Absent,3,B,500,50,E,C,B,NA,6,3,1,NA,0.186,2.03,0.182,0.92,0.0909,1.81,1.03,0.55,0.00845,0.252,0.503,0.649,-0.0878,0.728,0.547
529,4,8.193553392,0.427,EFM,Absent,3,B,500,50,E,C,B,NA,6,3,1,NA,0.274152946,1.755438457,0.118170452,0.818247935,0.099556625,1.70561266,0.554234212,-0.14266582,0.198298435,0.734654997,0.277877628,0.145076501,0.126278419,0.81781994,0.710800006
529,4,7.048279938,0.367,EFM,Present,3,B,500,50,E,C,B,NA,6,3,1,NA,0.275201236,1.43194597,0.288400398,0.749717612,0.056495176,1.642350507,0.594793872,-0.001022645,0.07743075,0.398414175,0.365004009,0.332526719,0.261729967,0.031498392,0.5437938
529,4,8.96,0.467,likeLTD,Absent,3,B,500,50,E,C,B,NA,6,3,1,NA,0.368,2.32,0.538,0.45,0.0119,1.68,1.44,0.44,-0.23,-0.414,0.134,1.36,0.329,0.358,0.175
529,4,7.74,0.403,likeLTD,Present,3,B,500,50,E,C,B,NA,6,3,1,NA,0.442,1.3,0.00597,1.27,0.634,1.51,0.958,0.1,0.368,-0.719,0.297,0.464,0.158,0.221,0.725
530,5,7.612260097,0.396,EFM,Absent,3,B,500,50,E,C,B,NA,6,3,1,NA,0.064605536,1.657030972,0.13521686,0.951962734,0.202716098,1.348019148,0.248138917,0.38954628,0.044650963,-0.219729552,0.429277179,0.864772103,0.132859822,0.744869057,0.618323981
530,5,7.541531201,0.393,EFM,Present,3,B,500,50,E,C,B,NA,6,3,1,NA,0.102706484,1.615603671,0.436526319,0.615731319,0.215732942,1.571977525,0.865222277,0.033243139,0.082670225,0.222214837,0.222093991,0.700571849,0.100278063,0.260069163,0.496889396
530,5,9.11,0.474,likeLTD,Absent,3,B,500,50,E,C,B,NA,6,3,1,NA,0.463,1.81,0.223,1.08,0.394,1.35,0.281,0.693,-0.0201,-0.314,0.517,0.882,0.39,0.728,0.632
530,5,8.99,0.468,likeLTD,Present,3,B,500,50,E,C,B,NA,6,3,1,NA,0.633,2.15,0.298,0.957,0.333,1.46,1.1,0.268,0.105,-1.06,0.479,0.762,0.161,0.799,0.55
531,1,3.59,0.187,likeLTD,Present,3,B,500,150,C,B,H,NA,6,3,1,NA,-0.0568,-1.99,0.855,0.603,1.96,-1.33,0.608,-0.225,0.124,-0.51,0.49,0.74,0.987,0.793,0.535
531,1,11,0.573,likeLTD,Absent,3,B,500,150,C,B,H,NA,6,3,1,NA,0.012,1.31,0.539,0.483,0.487,2.16,1.31,0.629,0.0953,0.571,0.47,0.802,0.677,0.814,0.658
531,1,7.773097812,0.405,EFM,Absent,3,B,500,150,C,B,H,NA,6,3,1,NA,0.076191403,1.420253283,0.172304872,0.35914182100000003,0.211526185,1.602879917,0.987375693,0.373453198,0.1123559,0.40432958,0.109071013,0.411288508,0.151015124,0.709450016,0.6724613
531,1,1.281554993,0.0667,EFM,Present,3,B,500,150,C,B,H,NA,6,3,1,NA,0.165841817,-3.480050048,0.409916987,-0.049754283,0.088445049,0.268135534,0.482972137,0.152676086,0.108412865,0.658634755,0.036013301,0.834602114,0.789502766,0.559415124,0.256790789
532,2,1.8,0.0938,likeLTD,Present,3,B,500,150,C,B,H,NA,6,3,1,NA,-0.41,-2.07,0.709,0.107,-0.34,-0.752,0.214,0.672,0.0237,0.00407,0.394,1.23,1.36,0.546,0.116
532,2,7.444328038,0.388,EFM,Absent,3,B,500,150,C,B,H,NA,6,3,1,NA,0.020932483000000002,1.52788883,0.255582494,0.439977465,2.67e-4,1.452124766,1.025395059,0.357011315,0.110210661,0.169963986,0.240624885,0.469484358,0.129448122,0.580428701,0.664988282
532,2,1.071801024,0.0558,EFM,Present,3,B,500,150,C,B,H,NA,6,3,1,NA,0.08247806,-2.076197821,0.388718467,0.04035983,0.097538345,0.112805098,0.098246991,0.190382501,-0.01341095,0.143077532,-0.002884756,0.61781273,0.689233279,0.650392187,0.053249531
532,2,9.14,0.476,likeLTD,Absent,3,B,500,150,C,B,H,NA,6,3,1,NA,0.14,1.72,0.491,0.472,-0.702,1.72,1.26,0.317,0.0349,0.616,0.523,0.869,0.426,0.522,0.731
533,3,4.63,0.241,likeLTD,Present,3,B,500,150,C,B,H,NA,6,3,1,NA,-0.126,-3.1,-0.023,0.463,0.572,1.03,1.42,1.01,0.256,0.195,0.321,0.574,0.374,1.02,0.643
533,3,7.234122092,0.377,EFM,Absent,3,B,500,150,C,B,H,NA,6,3,1,NA,-0.075775963,1.339495503,0.150671523,0.40076535,0.0091197339999999991,1.314529393,1.049280421,0.660905774,0.079020115,0.208130133,0.221795069,0.43782656,0.108045515,0.681419317,0.648893648
533,3,9.26,0.482,likeLTD,Absent,3,B,500,150,C,B,H,NA,6,3,1,NA,0.035,1.39,0.21,0.54,0.253,1.52,1.25,0.554,0.0743,0.605,0.305,0.729,0.337,0.828,0.632
533,3,2.099908586,0.109,EFM,Present,3,B,500,150,C,B,H,NA,6,3,1,NA,0.076889117,-3.080874609,0.005520047,0.357795678,-0.126980099,1.074445866,1.003874328,0.874810251,0.088000834,0.193280154,0.278797781,0.300290293,0.158161659,0.375321324,0.520575964
534,4,2.24,0.117,likeLTD,Present,3,B,500,150,C,B,H,NA,6,3,1,NA,-0.205,-2.58,-0.396,0.607,0.589,0.631,0.611,0.388,0.427,0.263,0.338,0.00482,0.245,0.789,0.538
534,4,8.64,0.45,likeLTD,Absent,3,B,500,150,C,B,H,NA,6,3,1,NA,-0.0256,1.47,-0.0321,0.572,0.071,1.74,1.15,0.598,-0.0976,0.542,0.131,0.669,0.401,0.874,0.586
534,4,2.980923751,0.155,EFM,Present,3,B,500,150,C,B,H,NA,6,3,1,NA,-0.01093302,-2.34664526,-0.156495328,0.566244029,-0.094255625,1.07884805,0.901109494,1.074251394,0.098665627,0.118838172,0.480544752,0.213126484,0.161560359,0.381349363,0.514715262
534,4,7.336814029,0.382,EFM,Absent,3,B,500,150,C,B,H,NA,6,3,1,NA,0.008615433,1.419185754,0.008511267,0.44858588,0.050186199,1.450512698,0.946466474,0.554366737,0.080061062,0.285977473,0.146714095,0.437929321,0.126001822,0.727591596,0.646108219
535,5,1.1,0.0573,likeLTD,Present,3,B,500,150,C,B,H,NA,6,3,1,NA,-0.084,-3.29,0.304,0.623,-0.183,0.498,0.72,0.927,0.499,-0.0936,0.297,0.77,-0.646,0.317,0.443
535,5,7.085872755,0.369,EFM,Absent,3,B,500,150,C,B,H,NA,6,3,1,NA,0.059592053,1.346141515,0.052721376,0.429972168,-0.021971595,1.333943613,1.011972096,0.644101678,-0.070754701,0.245411677,0.159331627,0.444454606,0.14081555,0.666063018,0.644078074
535,5,2.074031129,0.108,EFM,Present,3,B,500,150,C,B,H,NA,6,3,1,NA,0.163553626,-3.490067777,-0.031977187,0.500696921,-0.059535207,1.176982959,0.939764049,0.909540098,0.049942941,0.166682797,0.253377745,0.411744681,0.073713802,0.466223186,0.543388495
535,5,7.63,0.397,likeLTD,Absent,3,B,500,150,C,B,H,NA,6,3,1,NA,0.225,1.3,-0.127,0.538,-0.226,1.42,1.18,0.877,-0.444,0.507,0.287,0.683,0.0534,0.714,0.642
546,1,7.76,0.404,likeLTD,Present,3,B,500,50,E,C,B,NA,8,1,1,NA,0.0958,2.57,0.827,0.329,-0.236,1.04,0.936,0.762,0.245,-1.17,0.433,0.676,0.543,0.538,0.173
546,1,10.72620182,0.559,EFM,Absent,3,B,500,50,E,C,B,NA,8,1,1,NA,0.213520854,1.872784616,0.793281048,0.973730007,0.038177455,1.624229664,1.282350487,0.459526661,0.426730582,0.77274068,0.624276875,-0.216055152,0.211175882,0.917559388,0.732172777
546,1,9.491748209,0.494,EFM,Present,3,B,500,50,E,C,B,NA,8,1,1,NA,0.218332685,1.983337539,0.875845161,0.794892538,0.004306186,1.525513184,0.917829056,0.223304712,0.498543984,0.592686866,0.495637358,0.001959925,0.343039243,0.367047226,0.649472546
546,1,10.2,0.531,likeLTD,Absent,3,B,500,50,E,C,B,NA,8,1,1,NA,0.442,2.64,1.02,0.67,0.0545,1.4,1.01,0.702,0.0436,0.0591,0.452,0.284,0.656,0.675,0.133
547,2,11.23921456,0.585,EFM,Absent,3,B,500,50,E,C,B,NA,8,1,1,NA,0.3203708,1.625134961,0.894910538,0.859874188,-0.058184125,1.86388628,1.25073301,0.539919485,0.237255878,0.956218654,0.572695965,0.166321733,0.206350653,1.062453604,0.741272938
547,2,9.634995316,0.502,EFM,Present,3,B,500,50,E,C,B,NA,8,1,1,NA,0.330205343,1.566025904,1.046069138,0.54436281,-0.057678296,1.812281852,0.718366244,0.26946703,0.310205815,0.822012572,0.348670356,0.335383243,0.276969685,0.70399059,0.608663029
547,2,9.39,0.489,likeLTD,Present,3,B,500,50,E,C,B,NA,8,1,1,NA,0.405,1.42,0.741,0.98,-0.12,1.78,1.21,0.732,0.106,-1.06,0.704,0.436,0.507,0.887,0.666
547,2,11.1,0.578,likeLTD,Absent,3,B,500,50,E,C,B,NA,8,1,1,NA,0.506,2.38,1.05,0.662,0.0287,1.93,1.5,0.446,-0.00236,0.187,0.316,0.55,0.322,0.946,0.244
548,3,8.148199783,0.424,EFM,Present,3,B,500,50,E,C,B,NA,8,1,1,NA,-0.112463095,1.382065906,0.956877266,0.74143088,-0.239660731,1.731712608,0.805031776,0.27132005,0.439541183,0.337123812,0.386733472,0.452935731,0.152538228,0.309876801,0.533135895
548,3,9.799828287,0.51,EFM,Absent,3,B,500,50,E,C,B,NA,8,1,1,NA,-0.053586312999999997,1.662516159,0.841906235,0.963859586,-0.182468651,1.765417453,1.277681239,0.399267759,0.345908669,0.512082916,0.529294805,0.192773844,-0.019397388,0.908536134,0.656035839
548,3,9.64,0.502,likeLTD,Absent,3,B,500,50,E,C,B,NA,8,1,1,NA,0.147,2,0.878,0.847,0.123,1.68,1.12,0.653,-0.478,0.135,0.254,1.04,0.436,0.69,0.101
548,3,7.94,0.414,likeLTD,Present,3,B,500,50,E,C,B,NA,8,1,1,NA,0.353,1.53,1.04,0.807,0.144,1.65,1.33,0.252,-0.356,-1.23,0.0894,1.11,0.703,0.375,0.131
549,4,6.54,0.341,likeLTD,Present,3,B,500,50,E,C,B,NA,8,1,1,NA,-0.0435,1.4,0.906,0.693,-0.133,0.937,0.987,0.48,-0.368,-1.28,0.378,1.12,0.465,0.664,0.325
549,4,8.054048657,0.419,EFM,Present,3,B,500,50,E,C,B,NA,8,1,1,NA,0.165990679,1.433223591,0.873701612,0.872622546,-0.06050807,1.801564949,-0.019241626,0.346333813,0.024693433,0.647950917,0.325256697,0.266652894,0.608089066,0.234028836,0.533689319
549,4,9.976319362,0.52,EFM,Absent,3,B,500,50,E,C,B,NA,8,1,1,NA,0.169681645,1.663132793,0.799350127,1.030302368,-0.009619162,1.727783355,0.669206184,0.523733548,0.03514031,0.799696305,0.494253867,0.049539368,0.490333649,0.872948787,0.660836217
549,4,9.34,0.486,likeLTD,Absent,3,B,500,50,E,C,B,NA,8,1,1,NA,0.174,1.91,0.941,0.794,-0.101,1.36,1.21,0.445,-0.275,0.0971,0.26,0.643,0.668,0.777,0.434
550,5,8.47,0.441,likeLTD,Present,3,B,500,50,E,C,B,NA,8,1,1,NA,-0.0337,1.51,0.36,1.22,0.343,1.78,0.752,0.231,-0.18,-0.648,0.594,0.859,0.302,0.798,0.581
550,5,8.762452828,0.456,EFM,Absent,3,B,500,50,E,C,B,NA,8,1,1,NA,0.27393626,1.658819477,0.690337387,0.919348409,0.044611129,1.862884631,0.80704924199999994,0.409498342,0.220560688,-0.539468258,0.617374488,0.119141709,0.170608897,0.89102803,0.616722398
550,5,8.69,0.453,likeLTD,Absent,3,B,500,50,E,C,B,NA,8,1,1,NA,0.298,2.17,0.73,0.601,0.362,1.92,1.04,0.352,-0.395,-0.977,0.37,0.82,0.348,0.754,0.298
550,5,8.200860463,0.427,EFM,Present,3,B,500,50,E,C,B,NA,8,1,1,NA,0.332510362,1.580884337,0.814448223,0.618440413,0.030315222,1.900046274,0.20860282,0.182846863,0.233545045,0.240863401,0.515308496,0.133047343,0.265694716,0.582453382,0.561853567
551,1,8.59,0.447,likeLTD,Present,3,B,500,50,C,B,H,NA,8,1,1,NA,-0.327,1.39,0.255,1.3,0.631,2.21,-0.891,1.02,0.0965,0.332,0.445,0.693,0.427,0.522,0.508
551,1,6.288564406,0.328,EFM,Present,3,B,500,50,C,B,H,NA,8,1,1,NA,0.384837069,1.818259777,0.334157997,0.41658389,0.275193952,1.779886089,-1.607189696,0.406733419,0.146793584,0.684595909,0.0849504,0.333640735,0.410958049,0.372138041,0.447025192
551,1,9.681160506,0.504,EFM,Absent,3,B,500,50,C,B,H,NA,8,1,1,NA,0.472110574,2.360259351,0.423395343,-0.090360012,0.307314381,2.241141949,1.185522862,-0.975991872,0.278911988,0.759423227,-0.298355922,0.93293505,0.186308448,1.185763561,0.712781577
551,1,9.54,0.497,likeLTD,Absent,3,B,500,50,C,B,H,NA,8,1,1,NA,0.484,1.83,0.429,0.838,0.212,1.8,1.13,-1.14,0.493,0.374,0.149,0.978,0.418,0.9,0.651
552,2,8.92,0.465,likeLTD,Absent,3,B,500,50,C,B,H,NA,8,1,1,NA,0.25,1.83,0.558,1,0.27,2.5,1.69,-0.557,0.116,0.276,0.282,-0.797,0.476,0.635,0.388
552,2,9.101640791,0.474,EFM,Absent,3,B,500,50,C,B,H,NA,8,1,1,NA,0.258683509,2.099477669,0.394470082,0.388499886,0.292505468,2.488787108,1.126950987,-0.359606046,0.182718861,0.640649032,0.17247856,-0.366974901,0.375488957,0.863971396,0.543540223
552,2,4.63222559,0.241,EFM,Present,3,B,500,50,C,B,H,NA,8,1,1,NA,0.297357404,-0.764825928,0.288290115,0.382635167,0.168478524,2.117165067,-0.54750108,0.560148065,0.123059525,0.617290185,0.139257853,0.200952372,0.41904182,0.27478205,0.356094453
552,2,6.74,0.351,likeLTD,Present,3,B,500,50,C,B,H,NA,8,1,1,NA,0.359,-0.96,0.605,0.815,0.0135,2.77,0.467,0.845,-0.304,0.571,0.331,-0.151,0.969,0.335,0.0773
553,3,9.529940501,0.496,EFM,Absent,3,B,500,50,C,B,H,NA,8,1,1,NA,0.247472132,2.147086283,0.519090907,0.296732302,0.436420106,2.551965246,0.985638709,-1.276889189,0.167810219,0.623557593,0.023889541,0.857382906,0.586181592,0.666117353,0.697484799
553,3,4.316771444,0.225,EFM,Present,3,B,500,50,C,B,H,NA,8,1,1,NA,0.301385357,-0.867946388,0.293793412,0.435465459,0.186018947,1.84803965,-0.841987275,0.681016526,0.086397793,0.577334239,0.145017058,0.315720844,0.405099975,0.359716194,0.391699652
553,3,5.32,0.277,likeLTD,Present,3,B,500,50,C,B,H,NA,8,1,1,NA,0.531,-1.62,0.428,0.81,0.133,1.92,-0.536,1.35,-0.259,-0.483,0.731,0.486,0.61,0.795,0.418
553,3,10.4,0.542,likeLTD,Absent,3,B,500,50,C,B,H,NA,8,1,1,NA,0.545,1.94,0.624,0.996,0.15,2.21,1.2,-0.916,-0.133,0.273,0.598,0.904,0.821,0.681,0.494
554,4,8.395942793,0.437,EFM,Absent,3,B,500,50,C,B,H,NA,8,1,1,NA,0.157391261,2.23325532,0.235194349,0.40767349,0.145876137,2.606220686,1.162130149,-0.294252345,0.209271654,0.545386778,-0.056306136,0.44211047,0.515062636,-0.544741488,0.631669834
554,4,3.401214694,0.177,EFM,Present,3,B,500,50,C,B,H,NA,8,1,1,NA,0.291482989,-0.766305836,0.193820586,0.269726828,0.128152525,1.882976289,-0.861569593,0.377065056,0.122550806,0.570372168,0.12336757,0.20390873,0.397017676,0.167018208,0.301630693
554,4,8.41,0.438,likeLTD,Absent,3,B,500,50,C,B,H,NA,8,1,1,NA,0.344,1.99,0.306,0.807,0.121,2.14,1.48,-0.238,0.0667,0.472,0.368,0.272,0.437,-0.724,0.569
554,4,3.13,0.163,likeLTD,Present,3,B,500,50,C,B,H,NA,8,1,1,NA,0.401,-1.08,0.379,0.473,0.0256,2.04,-0.192,0.515,0.0269,-0.843,0.281,0.328,0.403,0.12,0.262
555,5,8.759825992,0.456,EFM,Absent,3,B,500,50,C,B,H,NA,8,1,1,NA,-0.192095157,2.071279944,0.363079116,0.353202841,0.378191748,2.398807481,0.969050783,-0.894760187,0.224385542,0.667030498,0.140660659,0.532795548,0.206772814,0.861313788,0.680110575
555,5,5.764889768,0.3,EFM,Present,3,B,500,50,C,B,H,NA,8,1,1,NA,0.015155523,1.88499475,0.242379067,0.125602202,0.110779208,1.729210914,-0.727238816,0.321237997,0.098896782,0.553306643,0.077234037,0.228652454,0.408938707,0.33874915,0.356991151
555,5,9.4,0.49,likeLTD,Absent,3,B,500,50,C,B,H,NA,8,1,1,NA,0.243,1.89,0.507,0.84,0.294,2.11,1.21,-0.726,0.0868,0.356,0.57,0.381,0.347,0.639,0.651
555,5,8.14,0.424,likeLTD,Present,3,B,500,50,C,B,H,NA,8,1,1,NA,0.356,1.53,0.237,0.303,0.14,2.35,-0.46,1.02,-0.265,0.434,0.406,0.235,0.719,0.708,0.442
566,1,8.149440216,0.424,EFM,Present,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.484950145,0.988233062,0.193382417,0.952486188,0.242616422,1.563402437,1.290230858,0.830978727,-0.189772439,0.144529487,0.498653408,0.464831825,0.467713878,0.547431418,0.639672674
566,1,8.07404133,0.421,EFM,Absent,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.436573687,0.997188048,0.194252474,0.992163229,0.263406397,1.541376845,1.362932605,0.692383814,-0.200484096,0.120714271,0.525145002,0.3615831,0.441693634,0.551562066,0.666697628
566,1,7.01,0.365,likeLTD,Absent,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.292,1.49,0.385,0.461,0.391,1.41,0.69,0.564,-0.248,-0.281,0.338,0.701,0.658,0.305,0.442
566,1,6.67,0.347,likeLTD,Present,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.234,1.38,0.343,0.495,0.271,1.33,0.688,0.418,-0.187,-0.499,0.326,0.566,0.69,0.589,0.484
